"CCG_CODE","Appointment_Date","APPT_STATUS","HCP_TYPE","APPT_MODE","TIME_BETWEEN_BOOK_AND_APPT","COUNT_OF_APPOINTMENTS","Weekday","patients","all_patients","ratio_patients"
"05A","07/11/2017","Attended","HCP Type Not Provided","Telephone","8  to 14 Days",30,"Tuesday",446595,513546,0.869629984460983
"05A","07/11/2017","DNA","HCP Type Not Provided","Face-to-Face","15  to 21 Days",65,"Tuesday",446595,513546,0.869629984460983
"05A","07/11/2017","Attended","HCP Type Not Provided","Face-to-Face","Unknown / Data Issue",26,"Tuesday",446595,513546,0.869629984460983
"05A","07/11/2017","DNA","HCP Type Not Provided","Telephone","1 Day",7,"Tuesday",446595,513546,0.869629984460983
"05A","07/11/2017","Attended","HCP Type Not Provided","Face-to-Face","Same Day",2968,"Tuesday",446595,513546,0.869629984460983
"05A","07/11/2017","Attended","HCP Type Not Provided","Face-to-Face","More than 28 Days",191,"Tuesday",446595,513546,0.869629984460983
"05A","07/11/2017","DNA","HCP Type Not Provided","Face-to-Face","22  to 28 Days",46,"Tuesday",446595,513546,0.869629984460983
"05A","07/11/2017","Attended","HCP Type Not Provided","Face-to-Face","8  to 14 Days",1119,"Tuesday",446595,513546,0.869629984460983
"05A","07/11/2017","Attended","HCP Type Not Provided","Face-to-Face","22  to 28 Days",327,"Tuesday",446595,513546,0.869629984460983
"05A","07/11/2017","Attended","HCP Type Not Provided","Face-to-Face","1 Day",756,"Tuesday",446595,513546,0.869629984460983
"05A","07/11/2017","Attended","HCP Type Not Provided","Face-to-Face","15  to 21 Days",558,"Tuesday",446595,513546,0.869629984460983
"05A","07/11/2017","Attended","HCP Type Not Provided","Face-to-Face","2 to 7 Days",1413,"Tuesday",446595,513546,0.869629984460983
"05A","07/11/2017","Unknown","HCP Type Not Provided","Telephone","8  to 14 Days",2,"Tuesday",446595,513546,0.869629984460983
"05A","07/11/2017","Unknown","HCP Type Not Provided","Telephone","15  to 21 Days",1,"Tuesday",446595,513546,0.869629984460983
"05A","07/11/2017","Unknown","HCP Type Not Provided","Telephone","1 Day",7,"Tuesday",446595,513546,0.869629984460983
"05A","07/11/2017","Unknown","HCP Type Not Provided","Home Visit","22  to 28 Days",1,"Tuesday",446595,513546,0.869629984460983
"05A","07/11/2017","Unknown","HCP Type Not Provided","Home Visit","2 to 7 Days",6,"Tuesday",446595,513546,0.869629984460983
"05A","07/11/2017","Unknown","HCP Type Not Provided","Home Visit","1 Day",4,"Tuesday",446595,513546,0.869629984460983
"05A","07/11/2017","Unknown","HCP Type Not Provided","Face-to-Face","Same Day",41,"Tuesday",446595,513546,0.869629984460983
"05A","07/11/2017","Unknown","HCP Type Not Provided","Face-to-Face","8  to 14 Days",7,"Tuesday",446595,513546,0.869629984460983
"05A","07/11/2017","Unknown","HCP Type Not Provided","Home Visit","Same Day",28,"Tuesday",446595,513546,0.869629984460983
"05A","07/11/2017","Unknown","HCP Type Not Provided","Telephone","2 to 7 Days",8,"Tuesday",446595,513546,0.869629984460983
"05A","07/11/2017","Unknown","HCP Type Not Provided","Face-to-Face","22  to 28 Days",1,"Tuesday",446595,513546,0.869629984460983
"05A","07/11/2017","Unknown","HCP Type Not Provided","Face-to-Face","2 to 7 Days",24,"Tuesday",446595,513546,0.869629984460983
"05A","07/11/2017","Unknown","HCP Type Not Provided","Face-to-Face","15  to 21 Days",2,"Tuesday",446595,513546,0.869629984460983
"05A","07/11/2017","Unknown","HCP Type Not Provided","Telephone","Same Day",20,"Tuesday",446595,513546,0.869629984460983
"05A","07/11/2017","Unknown","HCP Type Not Provided","Face-to-Face","1 Day",18,"Tuesday",446595,513546,0.869629984460983
"05A","07/11/2017","DNA","HCP Type Not Provided","Telephone","Same Day",9,"Tuesday",446595,513546,0.869629984460983
"05A","08/11/2017","Unknown","HCP Type Not Provided","Telephone","Same Day",21,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","Unknown","HCP Type Not Provided","Telephone","22  to 28 Days",2,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","Unknown","HCP Type Not Provided","Telephone","2 to 7 Days",3,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","Unknown","HCP Type Not Provided","Telephone","1 Day",10,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","Unknown","HCP Type Not Provided","Home Visit","8  to 14 Days",5,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","Unknown","HCP Type Not Provided","Home Visit","22  to 28 Days",2,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","Unknown","HCP Type Not Provided","Home Visit","2 to 7 Days",9,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","Unknown","HCP Type Not Provided","Home Visit","1 Day",4,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","Unknown","HCP Type Not Provided","Face-to-Face","Same Day",32,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","Unknown","HCP Type Not Provided","Face-to-Face","More than 28 Days",2,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","Unknown","HCP Type Not Provided","Face-to-Face","8  to 14 Days",3,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","Unknown","HCP Type Not Provided","Face-to-Face","22  to 28 Days",1,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","Unknown","HCP Type Not Provided","Face-to-Face","2 to 7 Days",28,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","Unknown","HCP Type Not Provided","Face-to-Face","1 Day",15,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","DNA","HCP Type Not Provided","Telephone","2 to 7 Days",1,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","DNA","HCP Type Not Provided","Telephone","1 Day",1,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","DNA","HCP Type Not Provided","Home Visit","Same Day",1,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","DNA","HCP Type Not Provided","Face-to-Face","Unknown / Data Issue",1,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","DNA","HCP Type Not Provided","Face-to-Face","Same Day",84,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","DNA","HCP Type Not Provided","Face-to-Face","More than 28 Days",19,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","DNA","HCP Type Not Provided","Home Visit","15  to 21 Days",1,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","DNA","HCP Type Not Provided","Telephone","Same Day",10,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","DNA","HCP Type Not Provided","Face-to-Face","8  to 14 Days",130,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","DNA","HCP Type Not Provided","Face-to-Face","22  to 28 Days",27,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","DNA","HCP Type Not Provided","Face-to-Face","2 to 7 Days",178,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","DNA","HCP Type Not Provided","Face-to-Face","15  to 21 Days",81,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","DNA","HCP Type Not Provided","Face-to-Face","1 Day",56,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","Attended","HCP Type Not Provided","Telephone","Same Day",473,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","Attended","HCP Type Not Provided","Telephone","8  to 14 Days",12,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","Attended","HCP Type Not Provided","Telephone","22  to 28 Days",3,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","Unknown","HCP Type Not Provided","Home Visit","15  to 21 Days",2,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","Attended","HCP Type Not Provided","Telephone","2 to 7 Days",108,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","Attended","HCP Type Not Provided","Telephone","15  to 21 Days",1,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","Attended","HCP Type Not Provided","Telephone","1 Day",51,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","Attended","HCP Type Not Provided","Home Visit","Same Day",31,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","Unknown","HCP Type Not Provided","Home Visit","Same Day",22,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","Attended","HCP Type Not Provided","Home Visit","22  to 28 Days",1,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","Attended","HCP Type Not Provided","Home Visit","2 to 7 Days",8,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","Attended","HCP Type Not Provided","Home Visit","15  to 21 Days",1,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","Attended","HCP Type Not Provided","Home Visit","1 Day",7,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","Unknown","HCP Type Not Provided","Telephone","8  to 14 Days",4,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","Attended","HCP Type Not Provided","Face-to-Face","Unknown / Data Issue",11,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","Attended","HCP Type Not Provided","Face-to-Face","Same Day",2916,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","Attended","HCP Type Not Provided","Face-to-Face","More than 28 Days",171,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","Attended","HCP Type Not Provided","Face-to-Face","8  to 14 Days",1078,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","Attended","HCP Type Not Provided","Face-to-Face","22  to 28 Days",310,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","Attended","HCP Type Not Provided","Face-to-Face","2 to 7 Days",1535,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","Attended","HCP Type Not Provided","Face-to-Face","15  to 21 Days",507,"Wednesday",446595,513546,0.869629984460983
"05A","08/11/2017","Attended","HCP Type Not Provided","Face-to-Face","1 Day",537,"Wednesday",446595,513546,0.869629984460983
"05A","09/11/2017","Unknown","HCP Type Not Provided","Telephone","Same Day",32,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","Unknown","HCP Type Not Provided","Telephone","8  to 14 Days",1,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","Unknown","HCP Type Not Provided","Telephone","2 to 7 Days",15,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","Unknown","HCP Type Not Provided","Telephone","1 Day",9,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","Unknown","HCP Type Not Provided","Home Visit","8  to 14 Days",1,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","Unknown","HCP Type Not Provided","Home Visit","22  to 28 Days",2,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","Unknown","HCP Type Not Provided","Home Visit","2 to 7 Days",6,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","Unknown","HCP Type Not Provided","Face-to-Face","Unknown / Data Issue",3,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","Unknown","HCP Type Not Provided","Face-to-Face","Same Day",28,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","Unknown","HCP Type Not Provided","Face-to-Face","More than 28 Days",2,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","Unknown","HCP Type Not Provided","Face-to-Face","8  to 14 Days",2,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","Unknown","HCP Type Not Provided","Face-to-Face","2 to 7 Days",13,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","Unknown","HCP Type Not Provided","Face-to-Face","15  to 21 Days",1,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","Unknown","HCP Type Not Provided","Face-to-Face","1 Day",11,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","DNA","HCP Type Not Provided","Telephone","8  to 14 Days",1,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","DNA","HCP Type Not Provided","Telephone","2 to 7 Days",1,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","DNA","HCP Type Not Provided","Telephone","15  to 21 Days",1,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","DNA","HCP Type Not Provided","Telephone","1 Day",1,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","DNA","HCP Type Not Provided","Face-to-Face","Same Day",68,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","DNA","HCP Type Not Provided","Face-to-Face","More than 28 Days",17,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","DNA","HCP Type Not Provided","Face-to-Face","8  to 14 Days",118,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","DNA","HCP Type Not Provided","Telephone","Same Day",8,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","DNA","HCP Type Not Provided","Face-to-Face","22  to 28 Days",27,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","DNA","HCP Type Not Provided","Face-to-Face","2 to 7 Days",135,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","DNA","HCP Type Not Provided","Face-to-Face","15  to 21 Days",53,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","DNA","HCP Type Not Provided","Face-to-Face","1 Day",38,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","Attended","HCP Type Not Provided","Telephone","Same Day",393,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","Attended","HCP Type Not Provided","Telephone","More than 28 Days",4,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","Attended","HCP Type Not Provided","Telephone","8  to 14 Days",14,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","Attended","HCP Type Not Provided","Telephone","22  to 28 Days",2,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","Unknown","HCP Type Not Provided","Home Visit","1 Day",4,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","Attended","HCP Type Not Provided","Telephone","2 to 7 Days",110,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","Attended","HCP Type Not Provided","Telephone","15  to 21 Days",2,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","Unknown","HCP Type Not Provided","Home Visit","Same Day",38,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","Attended","HCP Type Not Provided","Telephone","1 Day",46,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","Attended","HCP Type Not Provided","Home Visit","Same Day",32,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","Unknown","HCP Type Not Provided","Telephone","More than 28 Days",1,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","Attended","HCP Type Not Provided","Home Visit","8  to 14 Days",2,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","Attended","HCP Type Not Provided","Home Visit","2 to 7 Days",4,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","Attended","HCP Type Not Provided","Home Visit","1 Day",9,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","Attended","HCP Type Not Provided","Face-to-Face","Unknown / Data Issue",21,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","Attended","HCP Type Not Provided","Face-to-Face","Same Day",2362,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","Attended","HCP Type Not Provided","Face-to-Face","More than 28 Days",174,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","Attended","HCP Type Not Provided","Face-to-Face","8  to 14 Days",903,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","Attended","HCP Type Not Provided","Face-to-Face","22  to 28 Days",208,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","Attended","HCP Type Not Provided","Face-to-Face","2 to 7 Days",1215,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","Attended","HCP Type Not Provided","Face-to-Face","15  to 21 Days",283,"Thursday",446595,513546,0.869629984460983
"05A","09/11/2017","Attended","HCP Type Not Provided","Face-to-Face","1 Day",344,"Thursday",446595,513546,0.869629984460983
"05A","10/11/2017","Unknown","HCP Type Not Provided","Telephone","8  to 14 Days",2,"Friday",446595,513546,0.869629984460983
"05A","10/11/2017","Unknown","HCP Type Not Provided","Telephone","22  to 28 Days",1,"Friday",446595,513546,0.869629984460983
"05A","10/11/2017","Unknown","HCP Type Not Provided","Telephone","2 to 7 Days",12,"Friday",446595,513546,0.869629984460983
"05A","10/11/2017","Unknown","HCP Type Not Provided","Telephone","1 Day",10,"Friday",446595,513546,0.869629984460983
"05A","10/11/2017","Unknown","HCP Type Not Provided","Home Visit","Same Day",29,"Friday",446595,513546,0.869629984460983
"05A","10/11/2017","Unknown","HCP Type Not Provided","Home Visit","8  to 14 Days",5,"Friday",446595,513546,0.869629984460983
"05A","10/11/2017","Unknown","HCP Type Not Provided","Home Visit","2 to 7 Days",4,"Friday",446595,513546,0.869629984460983
"05A","10/11/2017","Unknown","HCP Type Not Provided","Home Visit","15  to 21 Days",2,"Friday",446595,513546,0.869629984460983
"05A","10/11/2017","Unknown","HCP Type Not Provided","Home Visit","1 Day",8,"Friday",446595,513546,0.869629984460983
"05A","10/11/2017","Unknown","HCP Type Not Provided","Face-to-Face","Unknown / Data Issue",3,"Friday",446595,513546,0.869629984460983
"05A","10/11/2017","Unknown","HCP Type Not Provided","Face-to-Face","Same Day",31,"Friday",446595,513546,0.869629984460983
"05A","10/11/2017","Unknown","HCP Type Not Provided","Face-to-Face","More than 28 Days",1,"Friday",446595,513546,0.869629984460983
